"No.","Time","Source","Destination","Protocol","Length","Value","Info"
"42167","26008.435624","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06067b0b7d0b0000fbaa0704c7134e007faa040c97c500000d030000720f0000c9aa0507b4df090001520199","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42168","26008.567063","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06068b0b890b0000fbaa07049713690035","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42170","26008.654214","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606770b780b00005daa0704f4134b00bfaa040c8ac70000f20200000d0f000096aa050706550a00015201fe","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42172","26008.742050","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606750b750b00009baa0704a11375005baa081102c4d50000112a0000100e00003700000078","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42173","26008.872906","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606780b790b0000eaaa0704eb134800a5","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42175","26008.960642","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06067b0b7a0b0000d6aa0704a6136d00acaa040c82c40000460400008115000079aa05079703070001520112","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42176","26009.046335","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606780b780b00005eaa0704e5134800ff","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42178","26009.135830","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606780b7a0b000036aa07049d13710044aa040c2ac40000700400004b16000098aa0507eabd060001520127","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42180","26009.266537","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa06067c0b7a0b000097aa0704e2134800d2aa081102c4d50000112a0000100e00003800000096","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42181","26009.353174","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606820b840b00009faa0704c5137100bc","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42183","26009.442002","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06067a0b770b0000f0aa070493137500daaa040cc6c3000095040000fa160000faaa0507e3830600015201c4","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42184","26009.571985","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606760b750b00007baa07040a1448006b","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42186","26009.660698","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606790b790b00004aaa0704dc135c00d6aa040c9cc60000d603000083130000b5aa05077fe5070001520185","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42188","26009.748067","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606860b850b00008aaa07040e145500b5aa081102c4d50000112a0000100e00003800000096","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42189","26009.834541","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06067c0b7c0b00000eaa07049b13790074","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42191","26009.967379","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06067a0b7a0b000076aa07046813a4009eaa040c10c200006a060000e21f000065aa05073c9d0400015201e7","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42192","26010.053353","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606760b760b0000a7aa0704c8138200a8","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42194","26010.141017","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606830b830b000012aa0704a213710043aa040c5dc40000730400005e160000f4aa0507d8bb0600015201a8","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42196","26010.273665","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606750b750b00009baa0704dd134800d5aa081102c4d50000112a0000100e00003900000022","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42197","26010.359415","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606720b740b00006eaa0704a6136e00ff","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42199","26010.448210","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606770b760b000007aa0704d913490015aa040c83c60000e1020000a10e0000b7aa05078a850a00015201d8","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42200","26010.534846","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606830b830b000012aa0704af13720096","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42202","26010.667340","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606780b780b00005eaa0704c01352004caa040c8fc500003c03000060100000a3aa05076b4f0900015201ba","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42204","26010.754406","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606780b770b0000b0aa0704c913790027aa081102c4d50000112a0000100e00003900000022","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42205","26010.840799","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606760b760b0000a7aa0704ac136900c3","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42207","26010.975188","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06067b0b7a0b0000d6aa0704ce134c006aaa040c13c60000fe020000300f00002baa050720170a000152017d","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42208","26011.059418","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606720b740b00006eaa07048913700023","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42210","26011.147274","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606740b720b000016aa0704f113470097aa040c71c70000cd0200004d0e000002aa0507dbdc0a0001520158","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42212","26011.234461","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606750b730b000002aa07049d13750080aa081102c4d50000112a0000100e00003a000000fe","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42213","26011.366510","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606840b830b000053aa0704f913470054","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42215","26011.453142","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606750b750b00009baa0704a7135f00efaa040c8fc40000e5030000991300006caa05071bb307000152012c","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42216","26011.540667","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606720b740b00006eaa0704d3134900be","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42218","26011.673068","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606760b760b0000a7aa0704c713750010aa040c9bc50000980400003e17000016aa0507e48f060001520163","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42220","26011.760589","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606860b860b000056aa0704ce1349009faa081102c4d50000112a0000100e00003a000000fe","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42221","26011.847080","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06067a0b7a0b000076aa0704c41361007b","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42223","26011.935815","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606830b820b0000a6aa07048e1363002eaa040c94c30000e0030000671300001faa050762b3070001520181","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42224","26012.066702","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06067a0b7b0b0000c2aa0704d1136200ca","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42226","26012.154101","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606870b850b00002aaa070493136900c4aa040cc6c30000db030000521300003aaa05078dbf070001520168","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42228","26012.242110","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa06067c0b7e0b000066aa0704f113500073aa081102c4d50000112a0000100e00003b0000004a","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42229","26012.372739","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06067a0b790b0000aaaa07049713790046","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42231","26012.460352","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06067c0b7b0b000023aa0704f613480084aa040ca3c70000d9020000900e000005aa050745b00a00015201a9","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42232","26012.547003","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606840b850b0000caaa0704b9137c00a7","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42234","26012.635641","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06067f0b7f0b000032aa0704e11349003faa040ccec60000dc0200008e0e0000e6aa0507939b0a0001520148","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42236","26012.766732","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606780b790b0000eaaa0704c213740064aa081102c4d50000112a0000100e00003b0000004a","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42237","26012.853180","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06067b0b7a0b0000d6aa0704de13480009","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42239","26012.941730","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06067e0b7d0b0000faaa0704b313700061aa040cffc40000690400003e16000005aa050796d0060001520176","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42240","26013.072772","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06067b0b7c0b00004faa0704c5136b0004","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42242","26013.160582","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06066b0b6b0b000041aa0704e7136100e9aa040c0dc70000d8030000971300003faa050779e6070001520140","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42244","26013.248296","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606760b790b000049aa0704a013730049aa081102c4d50000112a0000100e00003c00000067","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42245","26013.334842","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606860b850b00008aaa0704ef13480054","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42247","26013.467450","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606770b790b0000e9aa0704c3135f00ccaa040c97c50000d803000075130000bdaa050767d607000152013f","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42248","26013.553173","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606720b720b0000f7aa07042614490026","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42250","26013.641717","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606770b760b000007aa0704c3135c009faa040c96c50000db0300008313000069aa0507aad00700015201c1","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42252","26013.774505","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606870b880b0000acaa0704a4136c00f5aa081102c4d50000112a0000100e00003c00000067","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42253","26013.859515","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606800b7f0b00008daa07040c144d0007","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42255","26013.948019","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606720b740b00006eaa0704d81377003baa040c77c60000a9040000b0170000bcaa05079b7e0600015101a4","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42256","26014.034816","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06067b0b790b00000aaa0704b41386002b","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42258","26014.166870","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06069f0b9e0b000054aa0704c2138d003daa040c8cc5000084050000e51b000012aa0507f9760500015101cd","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42260","26014.254480","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa06067d0b7e0b0000c6aa07046613900095aa081102c4d50000112a0000100e00003d000000d3","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42261","26014.340609","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606760b760b0000a7aa0704c213810050","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42263","26014.472062","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606910b920b0000c5aa07040f146a00aaaa040c9dc8000045040000ef150000feaa0507ca2a070001510136","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42264","26014.559022","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606830b830b000012aa0704ba136a00ae","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42266","26014.648054","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606880b8b0b000073aa0704de134a006baa040cb5c60000e6020000be0e000028aa050707760a0001510124","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42268","26014.735856","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa06066a0b690b000089aa0704a6137100b2aa081102c4d50000112a0000100e00003d000000d3","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42269","26014.866497","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606860b860b000056aa0704ef13490065","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42271","26014.954430","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606930b950b0000a8aa0704e313730009aa040ce7c60000af040000da170000ffaa0507827a0600015101b2","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42272","26015.040726","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606870b880b0000acaa0704dc137f0063","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42274","26015.178244","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606700b720b0000b7aa0704c713600096aa040cabc50000c7030000211300008daa050741fa070001510154","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42276","26015.260525","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606760b750b00007baa0704d21349000aaa081102c4d50000112a0000100e00003e0000000f","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42277","26015.346522","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606940b950b0000e9aa0704a5136f0012","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42279","26015.434361","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606970b970b000061aa0704c9138d0022aa040ca2c5000084050000e81b0000a2aa050797770500015101ff","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42280","26015.565967","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606780b770b0000b0aa0704be13a100f1","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42282","26015.654265","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606750b760b000047aa0704b1136600dcaa040cf3c40000030400003c140000b5aa0507f97c07000151014c","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42284","26015.741475","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606830b820b0000a6aa0704d3134a00edaa081102c4d50000112a0000100e00003e0000000f","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42285","26015.871912","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606780b7a0b000036aa070493136c0031","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42287","26015.960315","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606720b720b0000f7aa0704e713480097aa040c0dc70000d40200006c0e000089aa05070fbb0a00015101fa","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42288","26016.047207","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606760b740b0000cfaa0704a4136100a9","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42290","26016.135325","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606890b8a0b000067aa0704e813490048aa040c19c70000de020000a00e0000e7aa050754960a0001510109","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42292","26016.265541","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa06067f0b7f0b000032aa0704a6135d0039aa081102c4d50000112a0000100e00003f000000bb","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42293","26016.352680","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06066e0b700b0000f8aa0704c91352003b","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42295","26016.440607","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06067d0b7a0b000037aa0704c8137400cfaa040ca3c50000900400001a1700002baa0507d09a0600015101fe","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42296","26016.571391","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606830b830b000012aa0704ae13570031","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42298","26016.660176","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06067d0b7e0b0000c6aa0704f013550032aa040c64c70000550300000511000070aa0507a51f0900015101e0","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"42300","26016.747437","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa06067f0b7d0b00005aaa07049b13aa0000aa081102c4d50000112a0000100e00003f000000bb","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
